168.7539063     ,169.7611828,no match,,,,,,,,,,
573.21875       ,574.2260265,no match,,,,,,,,,,
837.4841919     ,838.4914684,no match,,,,,,,,,,
568.34375       ,569.3510265,no match,,,,,,,,,,
844.5352173     ,845.5424938,no match,,,,,,,,,,
259.8395996     ,260.8468761,no match,,,,,,,,,,
819.5308228     ,820.5380993,no match,,,,,,,,,,
336.9735413     ,337.9808178,no match,,,,,,,,,,
221.1309509     ,222.1382274,no match,,,,,,,,,,
609.184021     ,610.1912975,610.189770423   ,C28H34O15, , 14N , , , , , , Hesperidin      C09755  11943,
306.0982971     ,307.1055736,no match,,,,,,,,,,
328.2215576     ,329.2288341,no match,,,,,,,,,,
457.3172913     ,458.3245678,no match,,,,,,,,,,
697.4838867     ,698.4911632,no match,,,,,,,,,,
971.3585815     ,972.365858,no match,,,,,,,,,,
374.9880676     ,375.9953441,no match,,,,,,,,,,
507.3544922     ,508.3617687,no match,,,,,,,,,,
339.2002258     ,340.2075023,no match,,,,,,,,,,
324.9888611     ,325.9961376,no match,,,,,,,,,,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Genistein       C06563  8792,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Aloe-emodin     C10294  12480,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Emodin  C10343  12529,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Lucidin C10369  12555,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , 5-Deoxykaempferol       C10037 ,12223
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Sulphuretin     C08730  10923,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , ," 4',6,7-Trihydroxyisoflavone   ", C14314  no PubChem
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , ," 3',4',7-Trihydroxyisoflavone   ",C14313  3881497
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Norwogonin      C10113  12299,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Morindone       C10376  12562,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Norobtusifolin  C10379  12565,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Purpurin 1-methyl ether C10397 ,12583
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Baicalein       C10023  12209,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Apigenin        C01477  4649,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , Galangin        C10044  12230,
269.0459595     ,270.053236,270.052823431   ,C15H10O5        12C , , 14N , , , , , , 2'-Hydroxydaidzein      C02495 ,5507
476.1416931     ,477.1489696,no match,,,,,,,,,,
747.5187988     ,748.5260753,748.525435203   ,C40H77O10P      12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phospho-sn-glycerol     C13883  854128
362.9874268     ,363.9947033,no match,,,,,,,,,,
393.0831604     ,394.0904369,no match,,,,,,,,,,
350.9882202     ,351.9954967,no match,,,,,,,,,,
297.8731689     ,298.8804454,no match,,,,,,,,,,
450.9825439     ,451.9898204,no match,,,,,,,,,,
795.5211182     ,796.5283947,no match,,,,,,,,,,
239.0555878     ,240.0628643,240.063388118   ,C11H12O6        12C , , 14N , , , , , , Syringic Acid Acetate   bmse010,103
239.0555878     ,240.0628643,240.063388118   ,C11H12O6        12C , , 14N , , , , , ," 2-Succinyl-6-hydroxy-2,4-cycloh",exadiene-1-carboxylate   C05817  8112
230.7662201     ,231.7734966,no match,,,,,,,,,,
448.1907654     ,449.1980419,no match,,,,,,,,,,
728.4165649     ,729.4238414,no match,,,,,,,,,,
217.0348206     ,218.0420971,no match,,,,,,,,,,
570.3224487     ,571.3297252,no match,,,,,,,,,,
245.8168182     ,246.8240947,no match,,,,,,,,,,
426.982605     ,427.9898815,no match,,,,,,,,,,
480.2532959     ,481.2605724,no match,,,,,,,,,,
597.1824341     ,598.1897106,598.189770423   ,C27H34O15       12C , , 14N , , , , , , Geniposide pentaacetate C11639 ,13804
418.9758606     ,419.9831371,no match,,,,,,,,,,
307.1947632     ,308.2020397,no match,,,,,,,,,,
691.4366455     ,692.443922,no match,,,,,,,,,,
431.1362305     ,432.143507,no match,,,,,,,,,,
318.9819641     ,319.9892406,no match,,,,,,,,,,
226.8005981     ,227.8078746,no match,,,,,,,,,,
833.5194092     ,834.5266857,no match,,,,,,,,,,
720.4909668     ,721.4982433,no match,,,,,,,,,,
160.8406219     ,161.8478984,no match,,,,,,,,,,
835.5227051     ,836.5299816,no match,,,,,,,,,,
205.9363556     ,206.9436321,no match,,,,,,,,,,
715.2628174     ,716.2700939,no match,,,,,,,,,,
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , Gentiacaulein   C10064  12250,
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , Dihydrokaempferol       C00974 ,4223
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , Eriodictyol     C05631  7944,
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , Swerchirin      C10091  12277,
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , ," 3,5-Dimethoxy-1,6-dihydroxyxant",hone     C10060  12246
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , (+-)-Dalbergioidin      C10415 ,12601
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , Micromelin      C09277  11468,
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , ," 2-Hydroxy-2,3-dihydrogenistein ",C12631  583021
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , 2-O-Methylswertianin    C10083 ,12269
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , Okanin  C08724  10917,
287.056366     ,288.0636425,288.063388118   ,C15H12O6        12C , , 14N , , , , , , Fustin  C01378  4573,
521.3338013     ,522.3410778,no match,,,,,,,,,,
307.0845032     ,308.0917797,no match,,,,,,,,,,
608.1715088     ,609.1787853,no match,,,,,,,,,,
356.1070251     ,357.1143016,no match,,,,,,,,,,
386.9393005     ,387.946577,no match,,,,,,,,,,
444.973877     ,445.9811535,no match,,,,,,,,,,
667.6922607     ,668.6995372,no match,,,,,,,,,,
579.2459106     ,580.2531871,no match,,,,,,,,,,
451.2188416     ,452.2261181,no match,,,,,,,,,,
286.9765015     ,287.983778,no match,,,,,,,,,,
511.1246338     ,512.1319103,no match,,,,,,,,,,
505.2304077     ,506.2376842,no match,,,,,,,,,,
308.8640442     ,309.8713207,no match,,,,,,,,,,
833.5117798     ,834.5190563,no match,,,,,,,,,,
521.2032471     ,522.2105236,522.210111934   ,C26H34O11       12C , , 14N , , , , , , Isobrucein A    C08769  10962,
521.2032471     ,522.2105236,522.210111934   ,C26H34O11       12C , , 14N , , , , , , Quassimarin     C08777  10970,
224.8029785     ,225.810255,no match,,,,,,,,,,
436.9836426     ,437.9909191,no match,,,,,,,,,,
308.9983826     ,310.0056591,no match,,,,,,,,,,
303.0509033     ,304.0581798,304.05830274   ,C15H12O7        12C , , 14N , , , , , , cis-Dihydroquercetin    C12316 ,582706
303.0509033     ,304.0581798,304.05830274   ,C15H12O7        12C , , 14N , , , , , , Taxifolin       C01617  4769,
303.0509033     ,304.0581798,304.05830274   ,C15H12O7        12C , , 14N , , , , , , Pentahydroxyflavanone   C05911 ,8199
239.0772247     ,240.0845012,no match,,,,,,,,,,
408.9923706     ,409.9996471,no match,,,,,,,,,,
393.1769714     ,394.1842479,no match,,,,,,,,,,
640.1605835     ,641.16786,no match,,,,,,,,,,
196.9708252     ,197.9781017,no match,,,,,,,,,,
218.8165588     ,219.8238353,no match,,,,,,,,,,
693.4517212     ,694.4589977,no match,,,,,,,,,,
249.1708221     ,250.1780986,no match,,,,,,,,,,
196.9709015     ,197.978178,no match,,,,,,,,,,
455.1564331     ,456.1637096,456.162607895   ,C20H22N7O6+     12C , , 14N , , , , , ," 5,10-Methenyltetrahydrofolate ", C00445  3733
445.1625061     ,446.1697826,no match,,,,,,,,,,
816.5038452     ,817.5111217,no match,,,,,,,,,,
839.5008545     ,840.508131,no match,,,,,,,,,,
330.9801636     ,331.9874401,no match,,,,,,,,,,
367.1039734     ,368.1112499,368.110732241   ,C17H20O9        12C , , 14N , , , , , , O-Feruloylquinate       C02572 ,5568
339.199707     ,340.2069835,no match,,,,,,,,,,
815.499939     ,816.5072155,no match,,,,,,,,,,
212.0744934     ,213.0817699,no match,,,,,,,,,,
409.236908     ,410.2441845,410.243340117   ,C19H39O7P       12C , , 14N , , , , , , 1-Palmitoylglycerol 3-phosphate,C04036  6739
548.1496582     ,549.1569347,no match,,,,,,,,,,
330.9810181     ,331.9882946,no match,,,,,,,,,,
567.3411255     ,568.348402,no match,,,,,,,,,,
397.114563     ,398.1218395,no match,,,,,,,,,,
404.2741089     ,405.2813854,no match,,,,,,,,,,
301.1198425     ,302.127119,no match,,,,,,,,,,
837.4155273     ,838.4228038,no match,,,,,,,,,,
301.0932312     ,302.1005077,no match,,,,,,,,,,
889.6824951     ,890.6897716,no match,,,,,,,,,,
503.1570435     ,504.16432,504.163161742   ,C25H28O11       12C , , 14N , , , , , , Urdamycinone F  C12410  582800,
503.1570435     ,504.16432,504.163161742   ,C25H28O11       12C , , 14N , , , , , , Sergeolide      C08782  10975,
294.982605     ,295.9898815,no match,,,,,,,,,,
719.4899292     ,720.4972057,no match,,,,,,,,,,
184.0064697     ,185.0137462,no match,,,,,,,,,,
224.8031616     ,225.8104381,no match,,,,,,,,,,
179.8817139     ,180.8889904,no match,,,,,,,,,,
292.9833984     ,293.9906749,293.990569626   ,C5H12O10P2      12C , , 14N , , , , , , D-Ribose 1-diphosphate  C06248 ,8487
292.9833984     ,293.9906749,293.990569626   ,C5H12O10P2      12C , , 14N , , , , , ," 2-Deoxy-D-ribose 1,5-bisphospha",te       C04175  6854
187.0238953     ,188.0311718,188.032087989   ,C7H8O6  12C     14N , ,     , , ,(Z,)-,Bu,"t-2-ene-1,2,3-tricarboxylate     ",C04225  6896
187.0238953     ,188.0311718,188.032087989   ,C7H8O6  12C     14N , ,     , , ,Bu,t-,-1,"ene-1,2,4-tricarboxylate  C04002 ",6715
187.0238953     ,188.0311718,188.032087989   ,C7H8O6  12C     14N , ,     , , ,(E,)-,-2,(Methoxycarbonylmethyl)butenedioa,te       C11515  13685
187.0238953     ,188.0311718,188.032087989   ,C7H8O6  12C     14N , ,     , , ,(E,)-,-3,(Methoxycarbonyl)pent-2-enedioate,C11514  13684
227.1287384     ,228.1360149,228.13615913   ,C12H20O4        12C , , 14N , , , , , , Traumatic acid  no KEGG 73836,
513.2557983     ,514.2630748,no match,,,,,,,,,,
270.9814453     ,271.9887218,no match,,,,,,,,,,
307.1398621     ,308.1471386,no match,,,,,,,,,,
292.8721924     ,293.8794689,no match,,,,,,,,,,
311.077179     ,312.0844555,no match,,,,,,,,,,
286.9762268     ,287.9835033,no match,,,,,,,,,,
451.1464844     ,452.1537609,no match,,,,,,,,,,
325.184906     ,326.1921825,no match,,,,,,,,,,
352.9849854     ,353.9922619,no match,,,,,,,,,,
183.1382294     ,184.1455059,184.146329886   ,C11H20O2        12C , , 14N , , , , , , gamma-Undecalactone     C08571 ,10764
183.1382294     ,184.1455059,184.146329886   ,C11H20O2        12C , , 14N , , , , , , Citronellyl formate     C12295 ,14439
183.1382294     ,184.1455059,184.146329886   ,C11H20O2        12C , , 14N , , , , , , 11-Undecanolactone      C13823 ,854068
183.1382294     ,184.1455059,184.146329886   ,C11H20O2        12C , , 14N , , , , , , Undecylenic acid        C13910 ,854155
740.2131348     ,741.2204113,741.223655556   ,C33H41O19+      12C , , 14N , , , , , , Pelargonidin 3-O-rutinoside 5-O,-beta-D-glucoside        C12645  583035
218.9855347     ,219.9928112,219.993519538   ,C4H11Cl2N2O2P   12C , , 14N , , , , , , Phosphoramide mustard   C07647 ,9849
220.983963     ,221.9912395,no match,,,,,,,,,,
844.5335693     ,845.5408458,no match,,,,,,,,,,
421.1635742     ,422.1708507,no match,,,,,,,,,,
959.5960693     ,960.6033458,no match,,,,,,,,,,
321.1193237     ,322.1266002,no match,,,,,,,,,,
266.1515808     ,267.1588573,no match,,,,,,,,,,
243.8200531     ,244.8273296,no match,,,,,,,,,,
337.0930481     ,338.1003246,338.099099661   ,C15H15N4NaO4    12C , , 14N , , , , , , Sodium caffeine benzoate       ,C13403  586145
337.0930481     ,338.1003246,338.100167555   ,C16H18O8        12C , , 14N , , , , , , 1-Caffeoyl-4-deoxyquinic acid , C10432  12617
337.0930481     ,338.1003246,338.100167555   ,C16H18O8        12C , , 14N , , , , , , p-Coumaroyl quinic acid C12208 ,14353
337.0930481     ,338.1003246,338.100167555   ,C16H18O8        12C , , 14N , , , , , , trans-5-O-(4-Coumaroyl)-D-quina,te       C04222  6894
337.0930481     ,338.1003246,338.100167555   ,C16H18O8        12C , , 14N , , , , , , 4-p-Coumaroylquinic acid       ,C10441  12625
651.3619385     ,652.369215,no match,,,,,,,,,,
469.3650818     ,470.3723583,no match,,,,,,,,,,
461.1511536     ,462.1584301,no match,,,,,,,,,,
817.5150146     ,818.5222911,no match,,,,,,,,,,
644.244873     ,645.2521495,no match,,,,,,,,,,
172.8668976     ,173.8741741,no match,,,,,,,,,,
569.3192749     ,570.3265514,no match,,,,,,,,,,
833.5107422     ,834.5180187,no match,,,,,,,,,,
326.9889526     ,327.9962291,no match,,,,,,,,,,
413.1089172     ,414.1161937,414.116211549   ,C18H22O11       12C , , 14N , , , , , , Asperuloside    C09769  11957,
246.9812317     ,247.9885082,no match,,,,,,,,,,
247.8097229     ,248.8169994,no match,,,,,,,,,,
400.9847107     ,401.9919872,no match,,,,,,,,,,
300.9897461     ,301.9970226,no match,,,,,,,,,,
413.1461182     ,414.1533947,no match,,,,,,,,,,
276.9918518     ,277.9991283,no match,,,,,,,,,,
318.9814453     ,319.9887218,no match,,,,,,,,,,
747.5205688     ,748.5278453,748.525435203   ,C40H77O10P      12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phospho-sn-glycerol     C13883  854128
578.1595459     ,579.1668224,no match,,,,,,,,,,
216.9436646     ,217.9509411,no match,,,,,,,,,,
833.5213623     ,834.5286388,no match,,,,,,,,,,
295.8747864     ,296.8820629,no match,,,,,,,,,,
311.1691284     ,312.1764049,no match,,,,,,,,,,
748.5220337     ,749.5293102,no match,,,,,,,,,,
386.97052       ,387.9777965,no match,,,,,,,,,,
607.2566528     ,608.2639293,608.263484909   ,C35H36N4O6      12C , , 14N , , , , , , Harderoporphyrin        no KEGG,3882568
685.3459473     ,686.3532238,no match,,,,,,,,,,
886.3684692     ,887.3757457,no match,,,,,,,,,,
487.1619873     ,488.1692638,no match,,,,,,,,,,
793.5167236     ,794.5240001,no match,,,,,,,,,,
261.0077209     ,262.0149974,no match,,,,,,,,,,
207.9306335     ,208.93791,no match,,,,,,,,,,
183.8475037     ,184.8547802,no match,,,,,,,,,,
433.2082825     ,434.215559,no match,,,,,,,,,,
697.4818726     ,698.4891491,no match,,,,,,,,,,
208.850708     ,209.8579845,no match,,,,,,,,,,
212.074234     ,213.0815105,no match,,,,,,,,,,
409.2363892     ,410.2436657,410.243340117   ,C19H39O7P       12C , , 14N , , , , , , 1-Palmitoylglycerol 3-phosphate,C04036  6739
837.4834595     ,838.490736,no match,,,,,,,,,,
379.0821228     ,380.0893993,380.089602868   ,C21H16O7        12C , , 14N , , , , , , Diphyllin       C10559  12742,
379.0821228     ,380.0893993,380.089602868   ,C21H16O7        12C , , 14N , , , , , , Tetracenomycin F1 methylester , C12373  582763
447.2608032     ,448.2680797,448.268570287   ,C23H36N4O5      12C , , 14N , , , , , , N-Acetyl-leu-leu-tyr-amide     ,C11297  13472
226.8010406     ,227.8083171,no match,,,,,,,,,,
567.3400879     ,568.3473644,no match,,,,,,,,,,
260.0235901     ,261.0308666,no match,,,,,,,,,,
443.1193237     ,444.1266002,no match,,,,,,,,,,
535.2197876     ,536.2270641,no match,,,,,,,,,,
336.973175     ,337.9804515,no match,,,,,,,,,,
492.2177429     ,493.2250194,no match,,,,,,,,,,
1036.36438     ,1037.371656,no match,,,,,,,,,,
170.8321686     ,171.8394451,no match,,,,,,,,,,
266.1513672     ,267.1586437,no match,,,,,,,,,,
719.4888916     ,720.4961681,no match,,,,,,,,,,
283.0979919     ,284.1052684,284.104859002   ,C17H16O4        12C , , 14N , , , , , , Isobatatasin I  C10265  12451,
283.0979919     ,284.1052684,284.104859002   ,C17H16O4        12C , , 14N , , , , , , Batatasin I     C10246  12432,
283.0979919     ,284.1052684,284.104859002   ,C17H16O4        12C , , 14N , , , , , , Phenethyl caffeate      C10484 ,12667
887.3718262     ,888.3791027,no match,,,,,,,,,,
843.5332642     ,844.5405407,no match,,,,,,,,,,
719.4890137     ,720.4962902,no match,,,,,,,,,,
296.8674316     ,297.8747081,no match,,,,,,,,,,
180.8986359     ,181.9059124,no match,,,,,,,,,,
301.1661072     ,302.1733837,302.172938567   ,C15H26O6        12C , , 14N , , , , , , Tributyrin      C13870  854115,
371.1351929     ,372.1424694,372.142032369   ,C17H24O9        12C , , 14N , , , , , , syringin        bmse000613,
371.1351929     ,372.1424694,372.142032369   ,C17H24O9        12C , , 14N , , , , , , Syringin        C01533  4695,
330.9809265     ,331.988203,no match,,,,,,,,,,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , D-(+)-Maltose   bmse000017,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Lactose bmse000065,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Sucrose bmse000119,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , D-Trehalose     bmse000125,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , D-Cellobiose    bmse000138,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Melibiose       bmse000233,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , beta-gentiobiose        bmse000,313
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , lactulose       bmse000652,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Palatinose      C01742  4876,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Mannobiose      C01728  4865,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , beta-D-Gal-(1->4)-D-Glc C06373 ,8609
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Inulobiose      C01711  4849,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , D-Fructosyl-D-fructofuranose   ,C03857  6593
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , 2-O-beta-D-Glucopyranosyl-beta-,D-glucopyranose  C08250  10449
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , alpha-Cellobiose        C06421 ,8656
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Isomaltose      C00252  3551,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , alpha-Maltose   C00897  4153,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , ," alpha-D-Glucosyl-(1,3)-D-mannos",e        C04147  6832
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , beta-Lactose    C01970  5071,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , beta-Maltose    C01971  5072,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , alpha-D-Aldosyl beta-D-fructosi,de       C04219  6892
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Levanbiose      C01725  4862,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , D-Glucosyl-D-mannose    C02964 ,5879
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , 1-alpha-D-Galactosyl-myo-inosit,ol       C01235  4456
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Maltose C00208  3508,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Laminaribiose   C02048  5137,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Lactose C00243  3542,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Cellobiose      C00185  3485,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , beta-Cellobiose C06422  8657,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Gentiobiose     C08240  10439,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Disaccharide    C01911  5019,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , ," alpha,alpha-Trehalose   C01083 ",4320
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Melibiose       C05402  7769,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Sucrose C00089  3389,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Epimelibiose    C05400  7767,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Nigerose        C01518  4683,
341.1091003     ,342.1163768,342.116211549   ,C12H22O11       12C , , 14N , , , , , , Lactulose       C07064  9276,
549.3291626     ,550.3364391,no match,,,,,,,,,,
381.2647705     ,382.272047,no match,,,,,,,,,,
835.536438     ,836.5437145,836.541479197   ,C43H81O13P      12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phospho-1'-myo-inositol C13888  854133
257.7681274     ,258.7754039,no match,,,,,,,,,,
170.8697968     ,171.8770733,no match,,,,,,,,,,
475.3638611     ,476.3711376,no match,,,,,,,,,,
388.2095947     ,389.2168712,no match,,,,,,,,,,
725.40448       ,726.4117565,no match,,,,,,,,,,
172.8294373     ,173.8367138,no match,,,,,,,,,,
402.6887207     ,403.6959972,no match,,,,,,,,,,
221.8001709     ,222.8074474,no match,,,,,,,,,,
435.1297302     ,436.1370067,436.136946991   ,C21H24O10       12C , , 14N , , , , , , Phlorizin       C01604  4758,
358.9754639     ,359.9827404,no match,,,,,,,,,,
973.3649902     ,974.3722667,no match,,,,,,,,,,
519.3182373     ,520.3255138,no match,,,,,,,,,,
368.9795227     ,369.9867992,no match,,,,,,,,,,
568.3432007     ,569.3504772,no match,,,,,,,,,,
474.2626648     ,475.2699413,no match,,,,,,,,,,
340.984375     ,341.9916515,no match,,,,,,,,,,
249.8081055     ,250.815382,no match,,,,,,,,,,
748.522644     ,749.5299205,no match,,,,,,,,,,
362.8755493     ,363.8828258,no match,,,,,,,,,,
415.1455994     ,416.1528759,no match,,,,,,,,,,
727.413208     ,728.4204845,no match,,,,,,,,,,
396.991333     ,397.9986095,no match,,,,,,,,,,
247.8389893     ,248.8462658,no match,,,,,,,,,,
150.0474396     ,151.0547161,no match,,,,,,,,,,
696.4699707     ,697.4772472,no match,,,,,,,,,,
165.0181732     ,166.0254497,no match,,,,,,,,,,
721.5040894     ,722.5113659,no match,,,,,,,,,,
187.94104       ,188.9483165,no match,,,,,,,,,,
242.3639069     ,243.3711834,no match,,,,,,,,,,
298.9764709     ,299.9837474,no match,,,,,,,,,,
427.1614685     ,428.168745,428.16824712   ,C20H28O10       12C , , 14N , , , , , , Furcatin        C10458  12641,
225.7955322     ,226.8028087,no match,,,,,,,,,,
241.8825073     ,242.8897838,no match,,,,,,,,,,
716.6902466     ,717.6975231,no match,,,,,,,,,,
251.0958099     ,252.1030864,no match,,,,,,,,,,
489.1986694     ,490.2059459,no match,,,,,,,,,,
268.9842834     ,269.9915599,no match,,,,,,,,,,
817.5151978     ,818.5224743,no match,,,,,,,,,,
103.1014404     ,104.1087169,no match,,,,,,,,,,
345.8068848     ,346.8141613,no match,,,,,,,,,,
376.9858704     ,377.9931469,no match,,,,,,,,,,
158.0447083     ,159.0519848,no match,,,,,,,,,,
207.8359222     ,208.8431987,no match,,,,,,,,,,
567.3390503     ,568.3463268,no match,,,,,,,,,,
596.2880249     ,597.2953014,no match,,,,,,,,,,
843.5305176     ,844.5377941,no match,,,,,,,,,,
328.9858704     ,329.9931469,no match,,,,,,,,,,
305.1188049     ,306.1260814,no match,,,,,,,,,,
242.9861755     ,243.993452,no match,,,,,,,,,,
230.9859772     ,231.9932537,no match,,,,,,,,,,
216.9090424     ,217.9163189,no match,,,,,,,,,,
374.9866638     ,375.9939403,no match,,,,,,,,,,
207.9306641     ,208.9379406,no match,,,,,,,,,,
391.0017395     ,392.009016,no match,,,,,,,,,,
190.9276428     ,191.9349193,no match,,,,,,,,,,
820.5309448     ,821.5382213,no match,,,,,,,,,,
433.098877     ,434.1061535,434.106705637   ,C21H23ClN2O4S   12C , , 14N , , , , , , LDS-751 C11601  13766,
223.7979126     ,224.8051891,no match,,,,,,,,,,
323.1346741     ,324.1419506,no match,,,,,,,,,,
342.9804077     ,343.9876842,no match,,,,,,,,,,
336.8591309     ,337.8664074,no match,,,,,,,,,,
907.3254395     ,908.332716,908.332746266   ,C44H52N4O17     12C , , 14N , , , , , , Precorrin 4     C06407  8642,
761.1366577     ,762.1439342,no match,,,,,,,,,,
359.171875     ,360.1791515,no match,,,,,,,,,,
567.3405762     ,568.3478527,no match,,,,,,,,,,
833.5195923     ,834.5268688,no match,,,,,,,,,,
195.8099823     ,196.8172588,no match,,,,,,,,,,
223.0605774     ,224.0678539,224.068473496   ,C11H12O5        12C , , 14N , , , , , , Sinapic acid    bmse000318,
223.0605774     ,224.0678539,224.068473496   ,C11H12O5        12C , , 14N , , , , , , sinapinic acid  bmse000594,
223.0605774     ,224.0678539,224.068473496   ,C11H12O5        12C , , 14N , , , , , , 4-acetoxy-3-methoxy methyl benz,oate     bmse010107
223.0605774     ,224.0678539,224.068473496   ,C11H12O5        12C , , 14N , , , , , , Syringaldehyde acetate  bmse010,133
223.0605774     ,224.0678539,224.068473496   ,C11H12O5        12C , , 14N , , , , , , sinapinic acid  bmse010209,
223.0605774     ,224.0678539,224.068473496   ,C11H12O5        12C , , 14N , , , , , , Sinapate        C00482  3765,
507.2090759     ,508.2163524,no match,,,,,,,,,,
316.0548096     ,317.0620861,317.062340425   ,C12H10F3N3O4    12C , , 14N , , , , , , Nilutamide      C08164  10364,
195.8101654     ,196.8174419,no match,,,,,,,,,,
449.1505432     ,450.1578197,no match,,,,,,,,,,
343.124176     ,344.1314525,344.131861614   ,C12H24O11       12C , , 14N , , , , , , Melibiitol      C05399  7766,
343.124176     ,344.1314525,344.131861614   ,C12H24O11       12C , , 14N , , , , , , Clusianose      C08254  10453,
221.7999115     ,222.807188,no match,,,,,,,,,,
222.8105621     ,223.8178386,no match,,,,,,,,,,
694.4555664     ,695.4628429,no match,,,,,,,,,,
